Benchmarks/SC13_submissions/nossum--sha1/22-128/002.cnf 4980.78 0.49908
Benchmarks/SC13_submissions/nossum--sha1/22-144/002.cnf 2954.14 0.505863
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime9600/hitag2-7-60-0-0x5f8ec0ffa4b15c6-25.cnf 4997.84 0.620522
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime4800/hitag2-8-60-0-0xb2021557d918860-94.cnf 3580.69 0.633959
Benchmarks/SC13_submissions/nossum--sha1/22-128/009.cnf 4980.29 0.493717
Benchmarks/SC13_submissions/nossum--sha1/22-144/007.cnf 4980.03 0.503427
Benchmarks/SC13_submissions/nossum--sha1/23-96/003.cnf 4982.11 0.498138
Benchmarks/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_40.cnf 4994.65 0.744674
Benchmarks/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30.cnf 2205.85 0.474966
Benchmarks/SC13_submissions/nossum--sha1/22-128/008.cnf 4981.42 0.503889
Benchmarks/SC13_submissions/nossum--sha1/22-160/002.cnf 4979.41 0.479323
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime1200/hitag2-10-60-0-0xac23f1205f76343-96.cnf 4997.27 0.637356
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_3082_415_unsat.cnf 2341.22 0.718494
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime9600/hitag2-7-60-0-0xc048b9ebae66e9d-32-SAT.cnf 260.488 0.63604
Benchmarks/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s20.cnf 4991.54 0.759302
Benchmarks/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s166.cnf 4997.03 0.808428
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_7_unsat.cnf 1368.14 0.76719
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime4800/hitag2-8-60-0-0x880693399044612-25-SAT.cnf 4997.55 0.632689
Benchmarks/SC13_submissions/nossum--sha1/22-160/001.cnf 4980.21 0.479241
Benchmarks/SC13_submissions/kummling_grosmann--pesp/k_unsat.cnf 4991.75 0.4448
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime4800/hitag2-8-60-0-0xfba1a41b5dfd7f7-52.cnf 4293.38 0.62698
Benchmarks/SC13_submissions/nossum--sha1/23-80/001.cnf 4980.48 0.507313
Benchmarks/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_14.cnf 523.617 0.743733
Benchmarks/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x28df9231b320bd56dfb68bfc7c3f0ca20dbae6b0eba535ad91-98.cnf 1299.42 0.404508
Benchmarks/SC13_submissions/nossum--sha1/22-144/001.cnf 2810.75 0.498985
Benchmarks/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s153.cnf 4989.9 0.907957
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_8_unsat_pre.cnf 4993.42 0.777518
Benchmarks/SC13_submissions/nossum--sha1/22-128/004.cnf 4980.44 0.497201
Benchmarks/SC13_submissions/mayer-eichberger--carseq/pb_300_03_lb_13.cnf 4991.01 0.683626
Benchmarks/SC13_submissions/mayer-eichberger--carseq/pb_300_05_lb_17.cnf 4991.92 0.716904
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat.cnf 3948.96 0.780909
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_5_unsat.cnf 4993.58 0.783357
Benchmarks/SC13_submissions/nossum--sha1/22-144/005.cnf 4981.82 0.504289
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime1200/hitag2-10-60-0-0xbc15b17d0353413-10.cnf 3098.31 0.628356
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4201_555_unsat_pre.cnf 1966.52 0.762955
Benchmarks/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_24.cnf 4995.58 0.744541
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat_pre.cnf 4299.64 0.777843
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime1200/hitag2-10-60-0-0xe6754daf48162bf-46.cnf 3422.89 0.628399
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_10_unsat.cnf 1367.78 0.774584
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime1200/hitag2-10-60-0-0xa360966c6eb75c4-62.cnf 4148.28 0.637377
Benchmarks/SC13_submissions/soos--grainofsalt/hitag2-exptime4800/hitag2-8-60-0-0xdcdbc8bf368ee73-37.cnf 3463.89 0.6294
Benchmarks/SC13_submissions/soos--grainofsalt/bivium-exptime6400/bivium-40-200-0s0-0x66b619d7b8e447710bf43b794ded6cfaf1e75bb8a947e14c78-50.cnf 1137.02 0.42075
Benchmarks/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_8_unsat.cnf 4993.27 0.77946
Benchmarks/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0xdcfb6ab71951500b8e460045bd45afee15c87e08b0072eb174-43.cnf 4325.02 0.44632
Benchmarks/SC13_submissions/nossum--sha1/22-128/006.cnf 75.5847 0.505386
Benchmarks/SC13_submissions/nossum--sha1/22-144/009.cnf 4981.18 0.497984
